"","setname","pvalue","estimate","exp","BH"
"18570","GOMF_CARBON_SULFUR_LYASE_ACTIVITY",0.138374751407354,3.67967960224145,"Down",0.62528071603332
"18571","GOMF_PHOSPHORUS_OXYGEN_LYASE_ACTIVITY",0.389001671284577,1.57606436368428,"UP",0.977967551589931
"18572","GOMF_PHOSPHORUS_OXYGEN_LYASE_ACTIVITY",1,0.734727291578242,"Down",1
"18573","GOMF_ISOMERASE_ACTIVITY",0.219020065532268,0.527719325640885,"UP",0.80549519118594
"18574","GOMF_ISOMERASE_ACTIVITY",0.0223898112810179,1.91129567389894,"Down",0.205679249683902
"18575","GOMF_RACEMASE_AND_EPIMERASE_ACTIVITY",1,1.00227485606238,"UP",1
"18576","GOMF_RACEMASE_AND_EPIMERASE_ACTIVITY",0.00189860965628978,7.90667482979852,"Down",0.0378460707144653
"18577","GOMF_RACEMASE_AND_EPIMERASE_ACTIVITY_ACTING_ON_CARBOHYDRATES_AND_DERIVATIVES",0.500820959670114,1.57548755579402,"UP",1
"18578","GOMF_RACEMASE_AND_EPIMERASE_ACTIVITY_ACTING_ON_CARBOHYDRATES_AND_DERIVATIVES",0.00253375589082627,11.0605465761067,"Down",0.0454815044957564
"18579","GOMF_CIS_TRANS_ISOMERASE_ACTIVITY",1,0.847772889055167,"UP",1
"18580","GOMF_CIS_TRANS_ISOMERASE_ACTIVITY",0.726240941484022,0.407762169938266,"Down",1
"18581","GOMF_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY",0.520022209000644,0.343894970317096,"UP",1
"18582","GOMF_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY",0.752325963485541,1.10277706318553,"Down",1
"18583","GOMF_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY_INTERCONVERTING_ALDOSES_AND_KETOSES",1,0,"UP",1
"18584","GOMF_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY_INTERCONVERTING_ALDOSES_AND_KETOSES",0.406101914160662,2.20599688822561,"Down",0.977967551589931
"18585","GOMF_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY_TRANSPOSING_C_C_BONDS",1,0,"UP",1
"18586","GOMF_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY_TRANSPOSING_C_C_BONDS",0.138374751407354,3.67967960224145,"Down",0.62528071603332
"18587","GOMF_INTRAMOLECULAR_TRANSFERASE_ACTIVITY",0.413036174042337,0,"UP",0.98338727151581
"18588","GOMF_INTRAMOLECULAR_TRANSFERASE_ACTIVITY",0.0914212594322699,2.600209058704,"Down",0.488427431688775
"18589","GOMF_INTRAMOLECULAR_TRANSFERASE_ACTIVITY_PHOSPHOTRANSFERASES",1,0,"UP",1
"18590","GOMF_INTRAMOLECULAR_TRANSFERASE_ACTIVITY_PHOSPHOTRANSFERASES",0.500820959670114,1.57548755579402,"Down",1
"18591","GOMF_LIGASE_ACTIVITY",0.00570952142075312,0.19705693488721,"UP",0.0806940411207898
"18592","GOMF_LIGASE_ACTIVITY",0.00154525367400521,2.3986986261935,"Down",0.0323439222248614
"18593","GOMF_LIGASE_ACTIVITY_FORMING_CARBON_OXYGEN_BONDS",0.165789999155251,0,"UP",0.684152768948246
"18594","GOMF_LIGASE_ACTIVITY_FORMING_CARBON_OXYGEN_BONDS",0.0251120841187589,3.01853050116022,"Down",0.218935233374419
"18595","GOMF_LIGASE_ACTIVITY_FORMING_CARBON_SULFUR_BONDS",0.165789999155251,0,"UP",0.684152768948246
"18596","GOMF_LIGASE_ACTIVITY_FORMING_CARBON_SULFUR_BONDS",0.0251120841187589,3.01853050116022,"Down",0.218935233374419
"18597","GOMF_ACID_THIOL_LIGASE_ACTIVITY",0.413036174042337,0,"UP",0.98338727151581
"18598","GOMF_ACID_THIOL_LIGASE_ACTIVITY",0.00595212642666531,4.42975352941195,"Down",0.0828578310358617
"18599","GOMF_LIGASE_ACTIVITY_FORMING_CARBON_NITROGEN_BONDS",0.361211354602295,0.323607588333109,"UP",0.966679428098599
"18600","GOMF_LIGASE_ACTIVITY_FORMING_CARBON_NITROGEN_BONDS",0.765421360486196,1.03370000642372,"Down",1
"18601","GOMF_ACID_AMINO_ACID_LIGASE_ACTIVITY",1,0,"UP",1
"18602","GOMF_ACID_AMINO_ACID_LIGASE_ACTIVITY",0.615365386596417,1.10257156222356,"Down",1
"18603","GOMF_CARBON_NITROGEN_LIGASE_ACTIVITY_WITH_GLUTAMINE_AS_AMIDO_N_DONOR",1,0,"UP",1
"18604","GOMF_CARBON_NITROGEN_LIGASE_ACTIVITY_WITH_GLUTAMINE_AS_AMIDO_N_DONOR",1,0,"Down",1
"18605","GOMF_LIGASE_ACTIVITY_FORMING_CARBON_CARBON_BONDS",1,0,"UP",1
"18606","GOMF_LIGASE_ACTIVITY_FORMING_CARBON_CARBON_BONDS",0.000622124789359176,22.1277833017612,"Down",0.0160789257107728
"18607","GOMF_LIGASE_ACTIVITY_FORMING_PHOSPHORIC_ESTER_BONDS",1,0,"UP",1
"18608","GOMF_LIGASE_ACTIVITY_FORMING_PHOSPHORIC_ESTER_BONDS",0.352209165899379,2.75761033662634,"Down",0.959319058407137
"18609","GOMF_ATPASE_ACTIVITY",0.0037841943191292,0.46140201078788,"UP",0.0619695971969266
"18610","GOMF_ATPASE_ACTIVITY",0.257934200371412,1.23682261010179,"Down",0.85642642559441
"18611","GOMF_ENDODEOXYRIBONUCLEASE_ACTIVITY_PRODUCING_5_PHOSPHOMONOESTERS",1,0,"UP",1
"18612","GOMF_ENDODEOXYRIBONUCLEASE_ACTIVITY_PRODUCING_5_PHOSPHOMONOESTERS",0.168505712716707,3.15382406517645,"Down",0.684152768948246
"18613","GOMF_ENDODEOXYRIBONUCLEASE_ACTIVITY_PRODUCING_3_PHOSPHOMONOESTERS",1,0,"UP",1
"18614","GOMF_ENDODEOXYRIBONUCLEASE_ACTIVITY_PRODUCING_3_PHOSPHOMONOESTERS",1,0,"Down",1
"18615","GOMF_ENDORIBONUCLEASE_ACTIVITY_PRODUCING_5_PHOSPHOMONOESTERS",0.404777188709838,0,"UP",0.977967551589931
"18616","GOMF_ENDORIBONUCLEASE_ACTIVITY_PRODUCING_5_PHOSPHOMONOESTERS",1,0.579885632497259,"Down",1
"18617","GOMF_ENDORIBONUCLEASE_ACTIVITY_PRODUCING_3_PHOSPHOMONOESTERS",1,0,"UP",1
"18618","GOMF_ENDORIBONUCLEASE_ACTIVITY_PRODUCING_3_PHOSPHOMONOESTERS",0.406101914160662,2.20599688822561,"Down",0.977967551589931
"18619","GOMF_ENDONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS",0.164212393438286,0,"UP",0.684152768948246
"18620","GOMF_ENDONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS",0.473293227317274,1.43929981014108,"Down",1
"18621","GOMF_ENDONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_3_PHOSPHOMONOESTERS",1,0,"UP",1
"18622","GOMF_ENDONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_3_PHOSPHOMONOESTERS",0.580446220604262,1.22520150489617,"Down",1
"18623","GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS",1,0.667564008213109,"UP",1
"18624","GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS",0.00178695274474734,3.84092642349981,"Down",0.0363567228766477
"18625","GOMF_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_ACTIVITY",1,0,"UP",1
"18626","GOMF_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_ACTIVITY",1,0,"Down",1
"18627","GOMF_GABA_RECEPTOR_ACTIVITY",1,0,"UP",1
"18628","GOMF_GABA_RECEPTOR_ACTIVITY",1,0,"Down",1
"18629","GOMF_RETINAL_BINDING",1,0,"UP",1
"18630","GOMF_RETINAL_BINDING",1,0,"Down",1
"18631","GOMF_NUCLEAR_RECEPTOR_BINDING",0.684511432739669,0.723937104306246,"UP",1
"18632","GOMF_NUCLEAR_RECEPTOR_BINDING",0.157645675951826,0.422326695726874,"Down",0.684152768948246
"18633","GOMF_SUMO_SPECIFIC_PROTEASE_ACTIVITY",1,0,"UP",1
"18634","GOMF_SUMO_SPECIFIC_PROTEASE_ACTIVITY",1,0,"Down",1
"18635","GOMF_GALACTOSIDE_BINDING",1,0,"UP",1
"18636","GOMF_GALACTOSIDE_BINDING",0.229325995004154,5.51549970807635,"Down",0.80549519118594
"18637","GOMF_THIOL_OXIDASE_ACTIVITY",1,0,"UP",1
"18638","GOMF_THIOL_OXIDASE_ACTIVITY",1,0,"Down",1
"18639","GOMF_ACTIVIN_ACTIVATED_RECEPTOR_ACTIVITY",0.500820959670114,1.57548755579402,"UP",1
"18640","GOMF_ACTIVIN_ACTIVATED_RECEPTOR_ACTIVITY",0.500820959670114,1.57548755579402,"Down",1
"18641","GOMF_MYOSIN_BINDING",0.595429761883021,1.28336287608242,"UP",1
"18642","GOMF_MYOSIN_BINDING",1,1.00228170761436,"Down",1
"18643","GOMF_TBP_CLASS_PROTEIN_BINDING",0.393761539451126,0,"UP",0.977967551589931
"18644","GOMF_TBP_CLASS_PROTEIN_BINDING",1,0.648224394415239,"Down",1
"18645","GOMF_N_ACYLSPHINGOSINE_AMIDOHYDROLASE_ACTIVITY",1,0,"UP",1
"18646","GOMF_N_ACYLSPHINGOSINE_AMIDOHYDROLASE_ACTIVITY",0.293431302356994,3.67699723623669,"Down",0.881103941842096
"18647","GOMF_PEPTIDE_HORMONE_BINDING",0.0674310815416985,2.94761621400873,"UP",0.410715284941369
"18648","GOMF_PEPTIDE_HORMONE_BINDING",0.206397712546863,2.07023379402383,"Down",0.774552388746897
"18649","GOMF_STRUCTURAL_CONSTITUENT_OF_NUCLEAR_PORE",0.404777188709838,0,"UP",0.977967551589931
"18650","GOMF_STRUCTURAL_CONSTITUENT_OF_NUCLEAR_PORE",1,0.579885632497259,"Down",1
"18651","GOMF_SNRNA_BINDING",0.107277246805681,0,"UP",0.539919638895423
"18652","GOMF_SNRNA_BINDING",0.107277246805681,0,"Down",0.539919638895423
"18653","GOMF_U6_SNRNA_BINDING",1,0,"UP",1
"18654","GOMF_U6_SNRNA_BINDING",1,0,"Down",1
"18655","GOMF_SYNTAXIN_1_BINDING",1,0.734727291578242,"UP",1
"18656","GOMF_SYNTAXIN_1_BINDING",0.389001671284577,1.57606436368428,"Down",0.977967551589931
"18657","GOMF_SODIUM_CHANNEL_REGULATOR_ACTIVITY",0.692316447490473,1.16083190287172,"UP",1
"18658","GOMF_SODIUM_CHANNEL_REGULATOR_ACTIVITY",0.0260580402609582,3.45700670005492,"Down",0.225828956576457
"18659","GOMF_CHLORIDE_CHANNEL_REGULATOR_ACTIVITY",1,0,"UP",1
"18660","GOMF_CHLORIDE_CHANNEL_REGULATOR_ACTIVITY",0.0441778837653884,4.7351311799562,"Down",0.318982427507005
"18661","GOMF_4_GALACTOSYL_N_ACETYLGLUCOSAMINIDE_3_ALPHA_L_FUCOSYLTRANSFERASE_ACTIVITY",1,0,"UP",1
"18662","GOMF_4_GALACTOSYL_N_ACETYLGLUCOSAMINIDE_3_ALPHA_L_FUCOSYLTRANSFERASE_ACTIVITY",0.00215139452116358,33.1431967899352,"Down",0.0404573414755471
"18663","GOMF_NUCLEOSIDE_DIPHOSPHATASE_ACTIVITY",0.615365386596417,1.10257156222356,"UP",1
"18664","GOMF_NUCLEOSIDE_DIPHOSPHATASE_ACTIVITY",0.0570866616777287,4.14329916057119,"Down",0.370821738428261
"18665","GOMF_SINGLE_STRANDED_DNA_HELICASE_ACTIVITY",0.391505259990407,0,"UP",0.977967551589931
"18666","GOMF_SINGLE_STRANDED_DNA_HELICASE_ACTIVITY",0.647430423770887,1.47087406594069,"Down",1
"18667","GOMF_SH3_DOMAIN_BINDING",0.00426696520893944,2.31160300982271,"UP",0.0665398265277646
"18668","GOMF_SH3_DOMAIN_BINDING",0.850523210174701,1.03795719684567,"Down",1
"18669","GOMF_PHOSPHOLIPID_SCRAMBLASE_ACTIVITY",1,0,"UP",1
"18670","GOMF_PHOSPHOLIPID_SCRAMBLASE_ACTIVITY",0.352209165899379,2.75761033662634,"Down",0.959319058407137
"18671","GOMF_FIBROBLAST_GROWTH_FACTOR_BINDING",0.0568340372384603,3.15814886212894,"UP",0.370821738428261
"18672","GOMF_FIBROBLAST_GROWTH_FACTOR_BINDING",1,0.648224394415239,"Down",1
"18673","GOMF_WNT_PROTEIN_BINDING",0.0119150705900223,3.69045086839914,"UP",0.134513485386028
"18674","GOMF_WNT_PROTEIN_BINDING",1,1.00227713533588,"Down",1
"18675","GOMF_DEAD_H_BOX_RNA_HELICASE_BINDING",1,0,"UP",1
"18676","GOMF_DEAD_H_BOX_RNA_HELICASE_BINDING",1,0,"Down",1
"18677","GOMF_SEMAPHORIN_RECEPTOR_ACTIVITY",0.0136824091705762,5.52906781292161,"UP",0.146970435215166
"18678","GOMF_SEMAPHORIN_RECEPTOR_ACTIVITY",0.615813604058349,0,"Down",1
"18679","GOMF_ARYL_HYDROCARBON_RECEPTOR_BINDING",1,0,"UP",1
"18680","GOMF_ARYL_HYDROCARBON_RECEPTOR_BINDING",1,0,"Down",1
"18681","GOMF_VINCULIN_BINDING",0.54236036553929,1.37845322796232,"UP",1
"18682","GOMF_VINCULIN_BINDING",0.54236036553929,1.37845322796232,"Down",1
"18683","GOMF_CDP_ALCOHOL_PHOSPHATIDYLTRANSFERASE_ACTIVITY",1,0,"UP",1
"18684","GOMF_CDP_ALCOHOL_PHOSPHATIDYLTRANSFERASE_ACTIVITY",0.0827454245929639,5.52001561073686,"Down",0.462237514639261
"18685","GOMF_SERINE_HYDROLASE_ACTIVITY",0.855493850156258,1.07927309467138,"UP",1
"18686","GOMF_SERINE_HYDROLASE_ACTIVITY",0.361927650064731,1.35132040213304,"Down",0.96793584775295
"18687","GOMF_PHOSPHATIDYLINOSITOL_N_ACETYLGLUCOSAMINYLTRANSFERASE_ACTIVITY",1,0,"UP",1
"18688","GOMF_PHOSPHATIDYLINOSITOL_N_ACETYLGLUCOSAMINYLTRANSFERASE_ACTIVITY",1,0,"Down",1
"18689","GOMF_HISTONE_LYSINE_N_METHYLTRANSFERASE_ACTIVITY",0.108714270383299,0,"UP",0.539919638895423
"18690","GOMF_HISTONE_LYSINE_N_METHYLTRANSFERASE_ACTIVITY",0.520022209000644,0.343894970317096,"Down",1
"18691","GOMF_ALCOHOL_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY",1,0,"UP",1
"18692","GOMF_ALCOHOL_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY",0.352209165899379,2.75761033662634,"Down",0.959319058407137
"18693","GOMF_ALKANE_1_MONOOXYGENASE_ACTIVITY",1,0,"UP",1
"18694","GOMF_ALKANE_1_MONOOXYGENASE_ACTIVITY",1,0,"Down",1
"18695","GOMF_3_HYDROXYACYL_COA_DEHYDRATASE_ACTIVITY",0.293431302356994,3.67699723623669,"UP",0.881103941842096
"18696","GOMF_3_HYDROXYACYL_COA_DEHYDRATASE_ACTIVITY",1,0,"Down",1
"18697","GOMF_GUANYL_NUCLEOTIDE_BINDING",0.0141584019211764,1.60203082048144,"UP",0.150653089616864
"18698","GOMF_GUANYL_NUCLEOTIDE_BINDING",0.0337680415726592,0.549690742740057,"Down",0.270755879790857
"18699","GOMF_GDP_BINDING",0.151531035821093,1.73518956695532,"UP",0.669867826249703
"18700","GOMF_GDP_BINDING",0.482509160964523,0.589433239602777,"Down",1
"18701","GOMF_PYRIMIDINE_NUCLEOTIDE_BINDING",1,0,"UP",1
"18702","GOMF_PYRIMIDINE_NUCLEOTIDE_BINDING",0.352209165899379,2.75761033662634,"Down",0.959319058407137
"18703","GOMF_DNA_N_GLYCOSYLASE_ACTIVITY",1,0,"UP",1
"18704","GOMF_DNA_N_GLYCOSYLASE_ACTIVITY",1,0,"Down",1
"18705","GOMF_MYRISTOYLTRANSFERASE_ACTIVITY",1,0,"UP",1
"18706","GOMF_MYRISTOYLTRANSFERASE_ACTIVITY",0.293431302356994,3.67699723623669,"Down",0.881103941842096
"18707","GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_PHOSPHATASE_ACTIVITY",1,0.918671577688341,"UP",1
"18708","GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_PHOSPHATASE_ACTIVITY",0.618409386055957,0,"Down",1
"18709","GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY",0.000154156249472008,3.48195021588894,"UP",0.00546008030738594
"18710","GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY",0.817794355983101,0.746434838358611,"Down",1
"18711","GOMF_CARBOHYDRATE_KINASE_ACTIVITY",0.63806096781019,0,"UP",1
"18712","GOMF_CARBOHYDRATE_KINASE_ACTIVITY",0.0385567855567293,3.68506049050387,"Down",0.288375870234429
"18713","GOMF_CARBOHYDRATE_PHOSPHATASE_ACTIVITY",1,0,"UP",1
"18714","GOMF_CARBOHYDRATE_PHOSPHATASE_ACTIVITY",0.406101914160662,2.20599688822561,"Down",0.977967551589931
"18715","GOMF_NUCLEOBASE_CONTAINING_COMPOUND_KINASE_ACTIVITY",0.108714270383299,0,"UP",0.539919638895423
"18716","GOMF_NUCLEOBASE_CONTAINING_COMPOUND_KINASE_ACTIVITY",0.0519659473759405,2.45848741464789,"Down",0.354552256032966
"18717","GOMF_NUCLEOSIDE_KINASE_ACTIVITY",1,0,"UP",1
"18718","GOMF_NUCLEOSIDE_KINASE_ACTIVITY",0.455515183637269,1.838183976213,"Down",1
"18719","GOMF_KINASE_REGULATOR_ACTIVITY",1,0.937550725684986,"UP",1
"18720","GOMF_KINASE_REGULATOR_ACTIVITY",0.103943350672164,0.525301046013762,"Down",0.53935776116754
"18721","GOMF_PHOSPHATASE_REGULATOR_ACTIVITY",0.124042614654432,0.327779443769144,"UP",0.58859550094412
"18722","GOMF_PHOSPHATASE_REGULATOR_ACTIVITY",0.376377041980469,0.49967129964893,"Down",0.977967551589931
"18723","GOMF_KINASE_ACTIVATOR_ACTIVITY",1,0.815927996219418,"UP",1
"18724","GOMF_KINASE_ACTIVATOR_ACTIVITY",0.23429819840086,0.392555957866556,"Down",0.813592004881827
"18725","GOMF_KINASE_INHIBITOR_ACTIVITY",0.205942972323371,1.68239698698644,"UP",0.774552388746897
"18726","GOMF_KINASE_INHIBITOR_ACTIVITY",0.319483967579351,0.431236763258399,"Down",0.941077593827171
"18727","GOMF_PHOSPHATASE_ACTIVATOR_ACTIVITY",0.615365386596417,1.10257156222356,"UP",1
"18728","GOMF_PHOSPHATASE_ACTIVATOR_ACTIVITY",1,0,"Down",1
"18729","GOMF_PHOSPHATASE_INHIBITOR_ACTIVITY",0.165789999155251,0,"UP",0.684152768948246
"18730","GOMF_PHOSPHATASE_INHIBITOR_ACTIVITY",0.502975017440182,1.32393589525244,"Down",1
"18731","GOMF_DEACETYLASE_ACTIVITY",0.718073032448979,0.458855407800634,"UP",1
"18732","GOMF_DEACETYLASE_ACTIVITY",0.459334252252421,1.5048499083516,"Down",1
"18733","GOMF_INTERMEDIATE_FILAMENT_BINDING",0.231254560682716,2.45264184658734,"UP",0.80549519118594
"18734","GOMF_INTERMEDIATE_FILAMENT_BINDING",0.615365386596417,1.10257156222356,"Down",1
"18735","GOMF_CENTROMERIC_DNA_BINDING",1,0,"UP",1
"18736","GOMF_CENTROMERIC_DNA_BINDING",1,0,"Down",1
"18737","GOMF_CYCLOHYDROLASE_ACTIVITY",1,0,"UP",1
"18738","GOMF_CYCLOHYDROLASE_ACTIVITY",1,0,"Down",1
"18739","GOMF_DEAMINASE_ACTIVITY",0.657748303264914,1.37883248623617,"UP",1
"18740","GOMF_DEAMINASE_ACTIVITY",1,0.648224394415239,"Down",1
"18741","GOMF_OXALATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",1,0,"UP",1
"18742","GOMF_OXALATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",1,0,"Down",1
"18743","GOMF_TOXIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",1,0,"UP",1
"18744","GOMF_TOXIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",1,0,"Down",1
"18745","GOMF_IMMUNOGLOBULIN_RECEPTOR_ACTIVITY",0.00215139452116358,33.1431967899352,"UP",0.0404573414755471
"18746","GOMF_IMMUNOGLOBULIN_RECEPTOR_ACTIVITY",0.293431302356994,3.67699723623669,"Down",0.881103941842096
"18747","GOMF_UBIQUITIN_LIKE_PROTEIN_SPECIFIC_PROTEASE_ACTIVITY",0.62989671323566,0,"UP",1
"18748","GOMF_UBIQUITIN_LIKE_PROTEIN_SPECIFIC_PROTEASE_ACTIVITY",1,0.787284007468811,"Down",1
"18749","GOMF_NEDD8_SPECIFIC_PROTEASE_ACTIVITY",1,0,"UP",1
"18750","GOMF_NEDD8_SPECIFIC_PROTEASE_ACTIVITY",1,0,"Down",1
"18751","GOMF_UBIQUITIN_LIKE_PROTEIN_TRANSFERASE_ACTIVITY",0.000362543968640478,0.342258061847346,"UP",0.0105479578076171
"18752","GOMF_UBIQUITIN_LIKE_PROTEIN_TRANSFERASE_ACTIVITY",0.085802137529133,0.628610676470596,"Down",0.475366249433711
"18753","GOMF_NEDD8_TRANSFERASE_ACTIVITY",1,0,"UP",1
"18754","GOMF_NEDD8_TRANSFERASE_ACTIVITY",1,0,"Down",1
"18755","GOMF_SUMO_TRANSFERASE_ACTIVITY",1,0.787284007468811,"UP",1
"18756","GOMF_SUMO_TRANSFERASE_ACTIVITY",0.62989671323566,0,"Down",1
"18757","GOMF_PROCOLLAGEN_PROLINE_DIOXYGENASE_ACTIVITY",0.10962229730102,4.41601954703108,"UP",0.539919638895423
"18758","GOMF_PROCOLLAGEN_PROLINE_DIOXYGENASE_ACTIVITY",1,0,"Down",1
"18759","GOMF_OXYGEN_BINDING",0.389001671284577,1.57606436368428,"UP",0.977967551589931
"18760","GOMF_OXYGEN_BINDING",0.389001671284577,1.57606436368428,"Down",0.977967551589931
"18761","GOMF_ASPARTIC_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY",0.293431302356994,3.67699723623669,"UP",0.881103941842096
"18762","GOMF_ASPARTIC_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY",1,0,"Down",1
"18763","GOMF_PHOSPHOLIPASE_A2_INHIBITOR_ACTIVITY",1,0,"UP",1
"18764","GOMF_PHOSPHOLIPASE_A2_INHIBITOR_ACTIVITY",1,0,"Down",1
"18765","GOMF_GROWTH_FACTOR_BINDING",1.12658133264449e-17,6.99002341944889,"UP",8.49776126690285e-15
"18766","GOMF_GROWTH_FACTOR_BINDING",0.11125465075585,0.421746693202805,"Down",0.545190620138027
"18767","GOMF_ISOPRENOID_BINDING",1,0.579885632497259,"UP",1
"18768","GOMF_ISOPRENOID_BINDING",0.404777188709838,0,"Down",0.977967551589931
"18769","GOMF_RETINOL_BINDING",1,0,"UP",1
"18770","GOMF_RETINOL_BINDING",1,0,"Down",1
"18771","GOMF_VITAMIN_BINDING",0.0463703019504592,0.335526208757786,"UP",0.328397480686039
"18772","GOMF_VITAMIN_BINDING",0.10199589213278,1.63688149662103,"Down",0.537451058001604
"18773","GOMF_RRNA_BINDING",0.257225708070703,0.268188015063518,"UP",0.85642642559441
"18774","GOMF_RRNA_BINDING",0.776262902134196,1.161154867226,"Down",1
"18775","GOMF_CALCIUM_CHANNEL_INHIBITOR_ACTIVITY",0.500820959670114,1.57548755579402,"UP",1
"18776","GOMF_CALCIUM_CHANNEL_INHIBITOR_ACTIVITY",1,0,"Down",1
"18777","GOMF_IGE_BINDING",0.229325995004154,5.51549970807635,"UP",0.80549519118594
"18778","GOMF_IGE_BINDING",1,0,"Down",1
"18779","GOMF_IGG_BINDING",7.17442954338367e-05,27.6593630829367,"UP",0.00291645573015074
"18780","GOMF_IGG_BINDING",1,0,"Down",1
"18781","GOMF_IMMUNOGLOBULIN_BINDING",0.000545828386667403,8.30950885775131,"UP",0.0146075439196693
"18782","GOMF_IMMUNOGLOBULIN_BINDING",0.623233151213399,0,"Down",1
"18783","GOMF_CHLORIDE_CHANNEL_INHIBITOR_ACTIVITY",1,0,"UP",1
"18784","GOMF_CHLORIDE_CHANNEL_INHIBITOR_ACTIVITY",0.0233649349820209,6.63109703919433,"Down",0.21018121282855
"18785","GOMF_POTASSIUM_CHANNEL_INHIBITOR_ACTIVITY",0.455515183637269,1.838183976213,"UP",1
"18786","GOMF_POTASSIUM_CHANNEL_INHIBITOR_ACTIVITY",0.0155532428228229,8.28751612206624,"Down",0.158775610691534
"18787","GOMF_SODIUM_CHANNEL_INHIBITOR_ACTIVITY",1,0,"UP",1
"18788","GOMF_SODIUM_CHANNEL_INHIBITOR_ACTIVITY",0.293431302356994,3.67699723623669,"Down",0.881103941842096
"18789","GOMF_KINESIN_BINDING",0.746217988018093,1.14092621677188,"UP",1
"18790","GOMF_KINESIN_BINDING",0.515884732326985,0.355020277156301,"Down",1
"18791","GOMF_ENZYME_BINDING",0.794236409749452,1.02447042353957,"UP",1
"18792","GOMF_ENZYME_BINDING",0.00098976463913603,0.683698350877937,"Down",0.023222760840494
"18793","GOMF_KINASE_BINDING",0.808167038652246,1.03744112972639,"UP",1
"18794","GOMF_KINASE_BINDING",0.627398052389793,0.907451863252445,"Down",1
"18795","GOMF_PHOSPHATASE_BINDING",0.760416830090167,1.09528619345321,"UP",1
"18796","GOMF_PHOSPHATASE_BINDING",0.879833399730681,0.910863380271191,"Down",1
"18797","GOMF_PROTEIN_PHOSPHATASE_BINDING",0.294528697170496,1.36828991292278,"UP",0.881103941842096
"18798","GOMF_PROTEIN_PHOSPHATASE_BINDING",0.381881426258398,0.640113145831174,"Down",0.977967551589931
"18799","GOMF_PROTEIN_DOMAIN_SPECIFIC_BINDING",0.0771994934695454,1.31456461982879,"UP",0.452184320966569
"18800","GOMF_PROTEIN_DOMAIN_SPECIFIC_BINDING",0.555981927582509,0.881671478623082,"Down",1
"18801","GOMF_SYNTAXIN_BINDING",0.587049451676879,0.500174747420806,"UP",1
"18802","GOMF_SYNTAXIN_BINDING",0.587049451676879,0.500174747420806,"Down",1
"18803","GOMF_STRUCTURAL_CONSTITUENT_OF_MYELIN_SHEATH",1,0,"UP",1
"18804","GOMF_STRUCTURAL_CONSTITUENT_OF_MYELIN_SHEATH",0.455515183637269,1.838183976213,"Down",1
"18805","GOMF_CYTOKINE_BINDING",2.67351496437206e-09,4.75140065887001,"UP",4.32133379082551e-07
"18806","GOMF_CYTOKINE_BINDING",0.0863612927995399,0.373994772436478,"Down",0.475835161429818
"18807","GOMF_CHEMOKINE_BINDING",0.00201401161089338,4.84923907085694,"UP",0.0392886594515848
"18808","GOMF_CHEMOKINE_BINDING",1,0.500677096921644,"Down",1
"18809","GOMF_C_C_CHEMOKINE_BINDING",0.10472933222957,3.01247939714176,"UP",0.53935776116754
"18810","GOMF_C_C_CHEMOKINE_BINDING",1,0.847925538708144,"Down",1
"18811","GOMF_C_X_C_CHEMOKINE_BINDING",0.0370100729456329,11.0403938737922,"UP",0.282196610112602
"18812","GOMF_C_X_C_CHEMOKINE_BINDING",1,0,"Down",1
